station_id,capacity,hour,day_of_week,is_weekend,is_peak_hour,avg_temp,avg_humidity,max_barometric_pressure_hpa,num_bikes_available
26,20,17,5,1,1,7.7044999999999995,91.80000000000001,1017.7,17
27,20,17,5,1,1,7.7044999999999995,91.80000000000001,1017.7,16
28,30,17,5,1,1,7.7044999999999995,91.80000000000001,1017.7,1
3,20,17,5,1,1,7.7044999999999995,91.80000000000001,1017.7,3
31,20,17,5,1,1,7.7044999999999995,91.80000000000001,1017.7,3
33,23,17,5,1,1,7.7044999999999995,91.80000000000001,1017.7,0
34,30,17,5,1,1,7.7044999999999995,91.80000000000001,1017.7,0
36,40,17,5,1,1,7.7044999999999995,91.80000000000001,1017.7,24
37,30,17,5,1,1,7.7044999999999995,91.80000000000001,1017.7,12
38,40,17,5,1,1,7.7044999999999995,91.80000000000001,1017.7,39
39,20,17,5,1,1,7.7044999999999995,91.80000000000001,1017.7,5
40,21,17,5,1,1,7.7044999999999995,91.80000000000001,1017.7,14
41,20,17,5,1,1,7.7044999999999995,91.80000000000001,1017.7,1
42,30,17,5,1,1,7.7044999999999995,91.80000000000001,1017.7,3
44,30,17,5,1,1,7.7044999999999995,91.80000000000001,1017.7,1
47,40,17,5,1,1,7.7044999999999995,91.80000000000001,1017.7,3
48,40,17,5,1,1,7.7044999999999995,91.80000000000001,1017.7,28
49,40,17,5,1,1,7.7044999999999995,91.80000000000001,1017.7,5
5,40,17,5,1,1,7.7044999999999995,91.80000000000001,1017.7,6
50,40,17,5,1,1,7.7044999999999995,91.80000000000001,1017.7,0
51,40,17,5,1,1,7.7044999999999995,91.80000000000001,1017.7,0
52,32,17,5,1,1,7.7044999999999995,91.80000000000001,1017.7,28
53,40,17,5,1,1,7.7044999999999995,91.80000000000001,1017.7,13
56,40,17,5,1,1,7.7044999999999995,91.80000000000001,1017.7,26
57,23,17,5,1,1,7.7044999999999995,91.80000000000001,1017.7,13
59,20,17,5,1,1,7.7044999999999995,91.80000000000001,1017.7,1
61,25,17,5,1,1,7.7044999999999995,91.80000000000001,1017.7,0
62,40,17,5,1,1,7.7044999999999995,91.80000000000001,1017.7,7
66,40,17,5,1,1,7.7044999999999995,91.80000000000001,1017.7,3
67,40,17,5,1,1,7.7044999999999995,91.80000000000001,1017.7,13
68,40,17,5,1,1,7.7044999999999995,91.80000000000001,1017.7,6
69,40,17,5,1,1,7.7044999999999995,91.80000000000001,1017.7,18
7,29,17,5,1,1,7.7044999999999995,91.80000000000001,1017.7,22
71,40,17,5,1,1,7.7044999999999995,91.80000000000001,1017.7,9
72,31,17,5,1,1,7.7044999999999995,91.80000000000001,1017.7,3
73,30,17,5,1,1,7.7044999999999995,91.80000000000001,1017.7,3
74,30,17,5,1,1,7.7044999999999995,91.80000000000001,1017.7,4
76,38,17,5,1,1,7.7044999999999995,91.80000000000001,1017.7,24
77,29,17,5,1,1,7.7044999999999995,91.80000000000001,1017.7,10
78,40,17,5,1,1,7.7044999999999995,91.80000000000001,1017.7,0
82,22,17,5,1,1,7.7044999999999995,91.80000000000001,1017.7,1
83,40,17,5,1,1,7.7044999999999995,91.80000000000001,1017.7,23
84,30,17,5,1,1,7.7044999999999995,91.80000000000001,1017.7,3
86,38,17,5,1,1,7.7044999999999995,91.80000000000001,1017.7,37
87,38,17,5,1,1,7.7044999999999995,91.80000000000001,1017.7,2
88,30,17,5,1,1,7.7044999999999995,91.80000000000001,1017.7,0
91,30,17,5,1,1,7.7044999999999995,91.80000000000001,1017.7,29
92,40,17,5,1,1,7.7044999999999995,91.80000000000001,1017.7,34
93,40,17,5,1,1,7.7044999999999995,91.80000000000001,1017.7,24
96,30,17,5,1,1,7.7044999999999995,91.80000000000001,1017.7,12
97,40,17,5,1,1,7.7044999999999995,91.80000000000001,1017.7,6
98,40,17,5,1,1,7.7044999999999995,91.80000000000001,1017.7,37
1,31,17,5,1,1,7.798,91.69999999999999,1017.69,29
100,25,17,5,1,1,7.798,91.69999999999999,1017.69,15
101,30,17,5,1,1,7.798,91.69999999999999,1017.69,1
102,40,17,5,1,1,7.798,91.69999999999999,1017.69,14
103,40,17,5,1,1,7.798,91.69999999999999,1017.69,4
104,40,17,5,1,1,7.798,91.69999999999999,1017.69,3
106,40,17,5,1,1,7.798,91.69999999999999,1017.69,0
107,40,17,5,1,1,7.798,91.69999999999999,1017.69,6
11,30,17,5,1,1,7.798,91.69999999999999,1017.69,11
111,40,17,5,1,1,7.798,91.69999999999999,1017.69,2
115,30,17,5,1,1,7.798,91.69999999999999,1017.69,20
116,30,17,5,1,1,7.798,91.69999999999999,1017.69,2
117,40,17,5,1,1,7.798,91.69999999999999,1017.69,26
12,20,17,5,1,1,7.798,91.69999999999999,1017.69,1
16,20,17,5,1,1,7.798,91.69999999999999,1017.69,18
18,30,17,5,1,1,7.798,91.69999999999999,1017.69,12
19,30,17,5,1,1,7.798,91.69999999999999,1017.69,21
21,30,17,5,1,1,7.798,91.69999999999999,1017.69,26
26,20,17,5,1,1,7.798,91.69999999999999,1017.69,17
27,20,17,5,1,1,7.798,91.69999999999999,1017.69,16
28,30,17,5,1,1,7.798,91.69999999999999,1017.69,1
3,20,17,5,1,1,7.798,91.69999999999999,1017.69,3
31,20,17,5,1,1,7.798,91.69999999999999,1017.69,3
33,23,17,5,1,1,7.798,91.69999999999999,1017.69,1
34,30,17,5,1,1,7.798,91.69999999999999,1017.69,13
36,40,17,5,1,1,7.798,91.69999999999999,1017.69,25
37,30,17,5,1,1,7.798,91.69999999999999,1017.69,11
38,40,17,5,1,1,7.798,91.69999999999999,1017.69,37
39,20,17,5,1,1,7.798,91.69999999999999,1017.69,5
41,20,17,5,1,1,7.798,91.69999999999999,1017.69,1
44,30,17,5,1,1,7.798,91.69999999999999,1017.69,0
47,40,17,5,1,1,7.798,91.69999999999999,1017.69,3
48,40,17,5,1,1,7.798,91.69999999999999,1017.69,29
5,40,17,5,1,1,7.798,91.69999999999999,1017.69,3
50,40,17,5,1,1,7.798,91.69999999999999,1017.69,0
51,40,17,5,1,1,7.798,91.69999999999999,1017.69,0
52,32,17,5,1,1,7.798,91.69999999999999,1017.69,28
53,40,17,5,1,1,7.798,91.69999999999999,1017.69,13
56,40,17,5,1,1,7.798,91.69999999999999,1017.69,29
57,23,17,5,1,1,7.798,91.69999999999999,1017.69,14
59,20,17,5,1,1,7.798,91.69999999999999,1017.69,0
60,30,17,5,1,1,7.798,91.69999999999999,1017.69,1
61,25,17,5,1,1,7.798,91.69999999999999,1017.69,0
62,40,17,5,1,1,7.798,91.69999999999999,1017.69,7
63,35,17,5,1,1,7.798,91.69999999999999,1017.69,23
66,40,17,5,1,1,7.798,91.69999999999999,1017.69,3
67,40,17,5,1,1,7.798,91.69999999999999,1017.69,13
7,29,17,5,1,1,7.798,91.69999999999999,1017.69,21
71,40,17,5,1,1,7.798,91.69999999999999,1017.69,9
72,31,17,5,1,1,7.798,91.69999999999999,1017.69,3
73,30,17,5,1,1,7.798,91.69999999999999,1017.69,3
74,30,17,5,1,1,7.798,91.69999999999999,1017.69,4
76,38,17,5,1,1,7.798,91.69999999999999,1017.69,25
77,29,17,5,1,1,7.798,91.69999999999999,1017.69,9
78,40,17,5,1,1,7.798,91.69999999999999,1017.69,0
82,22,17,5,1,1,7.798,91.69999999999999,1017.69,1
84,30,17,5,1,1,7.798,91.69999999999999,1017.69,3
86,38,17,5,1,1,7.798,91.69999999999999,1017.69,38
87,38,17,5,1,1,7.798,91.69999999999999,1017.69,1
88,30,17,5,1,1,7.798,91.69999999999999,1017.69,0
91,30,17,5,1,1,7.798,91.69999999999999,1017.69,30
92,40,17,5,1,1,7.798,91.69999999999999,1017.69,35
93,40,17,5,1,1,7.798,91.69999999999999,1017.69,24
96,30,17,5,1,1,7.798,91.69999999999999,1017.69,13
97,40,17,5,1,1,7.798,91.69999999999999,1017.69,5
98,40,17,5,1,1,7.798,91.69999999999999,1017.69,37
1,31,17,5,1,1,7.8420000000000005,91.35,1017.88,28
10,16,17,5,1,1,7.8420000000000005,91.35,1017.88,15
100,25,17,5,1,1,7.8420000000000005,91.35,1017.88,16
101,30,17,5,1,1,7.8420000000000005,91.35,1017.88,0
102,40,17,5,1,1,7.8420000000000005,91.35,1017.88,13
103,40,17,5,1,1,7.8420000000000005,91.35,1017.88,3
104,40,17,5,1,1,7.8420000000000005,91.35,1017.88,3
106,40,17,5,1,1,7.8420000000000005,91.35,1017.88,0
107,40,17,5,1,1,7.8420000000000005,91.35,1017.88,1
11,30,17,5,1,1,7.8420000000000005,91.35,1017.88,11
111,40,17,5,1,1,7.8420000000000005,91.35,1017.88,2
115,30,17,5,1,1,7.8420000000000005,91.35,1017.88,21
116,30,17,5,1,1,7.8420000000000005,91.35,1017.88,2
117,40,17,5,1,1,7.8420000000000005,91.35,1017.88,26
12,20,17,5,1,1,7.8420000000000005,91.35,1017.88,1
16,20,17,5,1,1,7.8420000000000005,91.35,1017.88,18
18,30,17,5,1,1,7.8420000000000005,91.35,1017.88,11
21,30,17,5,1,1,7.8420000000000005,91.35,1017.88,26
23,30,17,5,1,1,7.8420000000000005,91.35,1017.88,26
24,20,17,5,1,1,7.8420000000000005,91.35,1017.88,1
26,20,17,5,1,1,7.8420000000000005,91.35,1017.88,18
27,20,17,5,1,1,7.8420000000000005,91.35,1017.88,16
28,30,17,5,1,1,7.8420000000000005,91.35,1017.88,2
3,20,17,5,1,1,7.8420000000000005,91.35,1017.88,3
31,20,17,5,1,1,7.8420000000000005,91.35,1017.88,2
32,30,17,5,1,1,7.8420000000000005,91.35,1017.88,12
33,23,17,5,1,1,7.8420000000000005,91.35,1017.88,0
34,30,17,5,1,1,7.8420000000000005,91.35,1017.88,16
35,30,17,5,1,1,7.8420000000000005,91.35,1017.88,4
36,40,17,5,1,1,7.8420000000000005,91.35,1017.88,25
37,30,17,5,1,1,7.8420000000000005,91.35,1017.88,11
38,40,17,5,1,1,7.8420000000000005,91.35,1017.88,37
4,20,17,5,1,1,7.8420000000000005,91.35,1017.88,1
40,21,17,5,1,1,7.8420000000000005,91.35,1017.88,17
41,20,17,5,1,1,7.8420000000000005,91.35,1017.88,1
42,30,17,5,1,1,7.8420000000000005,91.35,1017.88,3
43,30,17,5,1,1,7.8420000000000005,91.35,1017.88,2
44,30,17,5,1,1,7.8420000000000005,91.35,1017.88,0
47,40,17,5,1,1,7.8420000000000005,91.35,1017.88,3
5,40,17,5,1,1,7.8420000000000005,91.35,1017.88,1
50,40,17,5,1,1,7.8420000000000005,91.35,1017.88,1
51,40,17,5,1,1,7.8420000000000005,91.35,1017.88,0
52,32,17,5,1,1,7.8420000000000005,91.35,1017.88,29
53,40,17,5,1,1,7.8420000000000005,91.35,1017.88,13
56,40,17,5,1,1,7.8420000000000005,91.35,1017.88,29
57,23,17,5,1,1,7.8420000000000005,91.35,1017.88,14
59,20,17,5,1,1,7.8420000000000005,91.35,1017.88,0
60,30,17,5,1,1,7.8420000000000005,91.35,1017.88,1
61,25,17,5,1,1,7.8420000000000005,91.35,1017.88,0
62,40,17,5,1,1,7.8420000000000005,91.35,1017.88,5
66,40,17,5,1,1,7.8420000000000005,91.35,1017.88,4
67,40,17,5,1,1,7.8420000000000005,91.35,1017.88,15
68,40,17,5,1,1,7.8420000000000005,91.35,1017.88,5
7,29,17,5,1,1,7.8420000000000005,91.35,1017.88,21
71,40,17,5,1,1,7.8420000000000005,91.35,1017.88,9
72,31,17,5,1,1,7.8420000000000005,91.35,1017.88,4
73,30,17,5,1,1,7.8420000000000005,91.35,1017.88,5
74,30,17,5,1,1,7.8420000000000005,91.35,1017.88,4
76,38,17,5,1,1,7.8420000000000005,91.35,1017.88,25
77,29,17,5,1,1,7.8420000000000005,91.35,1017.88,9
78,40,17,5,1,1,7.8420000000000005,91.35,1017.88,0
82,22,17,5,1,1,7.8420000000000005,91.35,1017.88,1
84,30,17,5,1,1,7.8420000000000005,91.35,1017.88,3
85,35,17,5,1,1,7.8420000000000005,91.35,1017.88,9
86,38,17,5,1,1,7.8420000000000005,91.35,1017.88,38
87,38,17,5,1,1,7.8420000000000005,91.35,1017.88,2
88,30,17,5,1,1,7.8420000000000005,91.35,1017.88,0
9,24,17,5,1,1,7.8420000000000005,91.35,1017.88,13
91,30,17,5,1,1,7.8420000000000005,91.35,1017.88,30
92,40,17,5,1,1,7.8420000000000005,91.35,1017.88,35
93,40,17,5,1,1,7.8420000000000005,91.35,1017.88,24
94,40,17,5,1,1,7.8420000000000005,91.35,1017.88,23
96,30,17,5,1,1,7.8420000000000005,91.35,1017.88,13
97,40,17,5,1,1,7.8420000000000005,91.35,1017.88,5
98,40,17,5,1,1,7.8420000000000005,91.35,1017.88,37
99,30,17,5,1,1,7.8420000000000005,91.35,1017.88,23
1,31,17,5,1,1,7.891,91.65,1017.92,27
100,25,17,5,1,1,7.891,91.65,1017.92,17
101,30,17,5,1,1,7.891,91.65,1017.92,0
102,40,17,5,1,1,7.891,91.65,1017.92,12
103,40,17,5,1,1,7.891,91.65,1017.92,3
104,40,17,5,1,1,7.891,91.65,1017.92,3
106,40,17,5,1,1,7.891,91.65,1017.92,0
11,30,17,5,1,1,7.891,91.65,1017.92,11
111,40,17,5,1,1,7.891,91.65,1017.92,2
114,40,17,5,1,1,7.891,91.65,1017.92,9
115,30,17,5,1,1,7.891,91.65,1017.92,20
116,30,17,5,1,1,7.891,91.65,1017.92,2
117,40,17,5,1,1,7.891,91.65,1017.92,26
12,20,17,5,1,1,7.891,91.65,1017.92,1
16,20,17,5,1,1,7.891,91.65,1017.92,18
18,30,17,5,1,1,7.891,91.65,1017.92,11
19,30,17,5,1,1,7.891,91.65,1017.92,22
21,30,17,5,1,1,7.891,91.65,1017.92,25
23,30,17,5,1,1,7.891,91.65,1017.92,25
26,20,17,5,1,1,7.891,91.65,1017.92,18
27,20,17,5,1,1,7.891,91.65,1017.92,17
28,30,17,5,1,1,7.891,91.65,1017.92,0
29,29,17,5,1,1,7.891,91.65,1017.92,23
3,20,17,5,1,1,7.891,91.65,1017.92,3
31,20,17,5,1,1,7.891,91.65,1017.92,2
33,23,17,5,1,1,7.891,91.65,1017.92,0
36,40,17,5,1,1,7.891,91.65,1017.92,25
37,30,17,5,1,1,7.891,91.65,1017.92,11
38,40,17,5,1,1,7.891,91.65,1017.92,38
40,21,17,5,1,1,7.891,91.65,1017.92,19
41,20,17,5,1,1,7.891,91.65,1017.92,1
42,30,17,5,1,1,7.891,91.65,1017.92,3
44,30,17,5,1,1,7.891,91.65,1017.92,0
47,40,17,5,1,1,7.891,91.65,1017.92,3
49,40,17,5,1,1,7.891,91.65,1017.92,5
50,40,17,5,1,1,7.891,91.65,1017.92,0
51,40,17,5,1,1,7.891,91.65,1017.92,0
52,32,17,5,1,1,7.891,91.65,1017.92,30
53,40,17,5,1,1,7.891,91.65,1017.92,12
56,40,17,5,1,1,7.891,91.65,1017.92,28
57,23,17,5,1,1,7.891,91.65,1017.92,13
59,20,17,5,1,1,7.891,91.65,1017.92,0
61,25,17,5,1,1,7.891,91.65,1017.92,0
62,40,17,5,1,1,7.891,91.65,1017.92,5
66,40,17,5,1,1,7.891,91.65,1017.92,2
67,40,17,5,1,1,7.891,91.65,1017.92,15
68,40,17,5,1,1,7.891,91.65,1017.92,8
69,40,17,5,1,1,7.891,91.65,1017.92,16
7,29,17,5,1,1,7.891,91.65,1017.92,21
71,40,17,5,1,1,7.891,91.65,1017.92,7
72,31,17,5,1,1,7.891,91.65,1017.92,4
73,30,17,5,1,1,7.891,91.65,1017.92,5
74,30,17,5,1,1,7.891,91.65,1017.92,3
75,40,17,5,1,1,7.891,91.65,1017.92,8
76,38,17,5,1,1,7.891,91.65,1017.92,21
77,29,17,5,1,1,7.891,91.65,1017.92,7
78,40,17,5,1,1,7.891,91.65,1017.92,0
82,22,17,5,1,1,7.891,91.65,1017.92,0
83,40,17,5,1,1,7.891,91.65,1017.92,22
84,30,17,5,1,1,7.891,91.65,1017.92,2
86,38,17,5,1,1,7.891,91.65,1017.92,38
87,38,17,5,1,1,7.891,91.65,1017.92,2
88,30,17,5,1,1,7.891,91.65,1017.92,1
89,40,17,5,1,1,7.891,91.65,1017.92,3
9,24,17,5,1,1,7.891,91.65,1017.92,15
91,30,17,5,1,1,7.891,91.65,1017.92,30
92,40,17,5,1,1,7.891,91.65,1017.92,35
93,40,17,5,1,1,7.891,91.65,1017.92,24
96,30,17,5,1,1,7.891,91.65,1017.92,13
97,40,17,5,1,1,7.891,91.65,1017.92,5
98,40,17,5,1,1,7.891,91.65,1017.92,37
1,31,17,5,1,1,7.984999999999999,91.9,1017.96,26
100,25,17,5,1,1,7.984999999999999,91.9,1017.96,14
101,30,17,5,1,1,7.984999999999999,91.9,1017.96,0
102,40,17,5,1,1,7.984999999999999,91.9,1017.96,11
103,40,17,5,1,1,7.984999999999999,91.9,1017.96,3
104,40,17,5,1,1,7.984999999999999,91.9,1017.96,3
106,40,17,5,1,1,7.984999999999999,91.9,1017.96,0
107,40,17,5,1,1,7.984999999999999,91.9,1017.96,1
11,30,17,5,1,1,7.984999999999999,91.9,1017.96,10
111,40,17,5,1,1,7.984999999999999,91.9,1017.96,2
112,30,17,5,1,1,7.984999999999999,91.9,1017.96,13
114,40,17,5,1,1,7.984999999999999,91.9,1017.96,9
115,30,17,5,1,1,7.984999999999999,91.9,1017.96,19
116,30,17,5,1,1,7.984999999999999,91.9,1017.96,2
117,40,17,5,1,1,7.984999999999999,91.9,1017.96,26
12,20,17,5,1,1,7.984999999999999,91.9,1017.96,0
13,30,17,5,1,1,7.984999999999999,91.9,1017.96,16
14,30,17,5,1,1,7.984999999999999,91.9,1017.96,30
16,20,17,5,1,1,7.984999999999999,91.9,1017.96,18
17,20,17,5,1,1,7.984999999999999,91.9,1017.96,15
18,30,17,5,1,1,7.984999999999999,91.9,1017.96,12
20,30,17,5,1,1,7.984999999999999,91.9,1017.96,0
21,30,17,5,1,1,7.984999999999999,91.9,1017.96,27
24,20,17,5,1,1,7.984999999999999,91.9,1017.96,3
26,20,17,5,1,1,7.984999999999999,91.9,1017.96,16
27,20,17,5,1,1,7.984999999999999,91.9,1017.96,16
28,30,17,5,1,1,7.984999999999999,91.9,1017.96,0
29,29,17,5,1,1,7.984999999999999,91.9,1017.96,24
3,20,17,5,1,1,7.984999999999999,91.9,1017.96,2
31,20,17,5,1,1,7.984999999999999,91.9,1017.96,1
33,23,17,5,1,1,7.984999999999999,91.9,1017.96,0
34,30,17,5,1,1,7.984999999999999,91.9,1017.96,14
36,40,17,5,1,1,7.984999999999999,91.9,1017.96,25
37,30,17,5,1,1,7.984999999999999,91.9,1017.96,11
38,40,17,5,1,1,7.984999999999999,91.9,1017.96,39
39,20,17,5,1,1,7.984999999999999,91.9,1017.96,4
41,20,17,5,1,1,7.984999999999999,91.9,1017.96,1
43,30,17,5,1,1,7.984999999999999,91.9,1017.96,0
44,30,17,5,1,1,7.984999999999999,91.9,1017.96,0
45,30,17,5,1,1,7.984999999999999,91.9,1017.96,29
47,40,17,5,1,1,7.984999999999999,91.9,1017.96,3
48,40,17,5,1,1,7.984999999999999,91.9,1017.96,29
49,40,17,5,1,1,7.984999999999999,91.9,1017.96,5
5,40,17,5,1,1,7.984999999999999,91.9,1017.96,0
50,40,17,5,1,1,7.984999999999999,91.9,1017.96,1
51,40,17,5,1,1,7.984999999999999,91.9,1017.96,0
52,32,17,5,1,1,7.984999999999999,91.9,1017.96,30
53,40,17,5,1,1,7.984999999999999,91.9,1017.96,12
56,40,17,5,1,1,7.984999999999999,91.9,1017.96,30
57,23,17,5,1,1,7.984999999999999,91.9,1017.96,13
59,20,17,5,1,1,7.984999999999999,91.9,1017.96,0
6,20,17,5,1,1,7.984999999999999,91.9,1017.96,13
61,25,17,5,1,1,7.984999999999999,91.9,1017.96,0
62,40,17,5,1,1,7.984999999999999,91.9,1017.96,5
66,40,17,5,1,1,7.984999999999999,91.9,1017.96,2
67,40,17,5,1,1,7.984999999999999,91.9,1017.96,16
69,40,17,5,1,1,7.984999999999999,91.9,1017.96,15
7,29,17,5,1,1,7.984999999999999,91.9,1017.96,21
71,40,17,5,1,1,7.984999999999999,91.9,1017.96,8
72,31,17,5,1,1,7.984999999999999,91.9,1017.96,4
73,30,17,5,1,1,7.984999999999999,91.9,1017.96,6
74,30,17,5,1,1,7.984999999999999,91.9,1017.96,3
75,40,17,5,1,1,7.984999999999999,91.9,1017.96,7
76,38,17,5,1,1,7.984999999999999,91.9,1017.96,21
77,29,17,5,1,1,7.984999999999999,91.9,1017.96,6
78,40,17,5,1,1,7.984999999999999,91.9,1017.96,0
82,22,17,5,1,1,7.984999999999999,91.9,1017.96,0
84,30,17,5,1,1,7.984999999999999,91.9,1017.96,2
86,38,17,5,1,1,7.984999999999999,91.9,1017.96,38
87,38,17,5,1,1,7.984999999999999,91.9,1017.96,1
88,30,17,5,1,1,7.984999999999999,91.9,1017.96,1
9,24,17,5,1,1,7.984999999999999,91.9,1017.96,17
90,40,17,5,1,1,7.984999999999999,91.9,1017.96,18
91,30,17,5,1,1,7.984999999999999,91.9,1017.96,30
92,40,17,5,1,1,7.984999999999999,91.9,1017.96,35
93,40,17,5,1,1,7.984999999999999,91.9,1017.96,23
96,30,17,5,1,1,7.984999999999999,91.9,1017.96,13
97,40,17,5,1,1,7.984999999999999,91.9,1017.96,5
98,40,17,5,1,1,7.984999999999999,91.9,1017.96,37
101,30,18,5,1,1,8.07,92.0,1017.9,1
102,40,18,5,1,1,8.07,92.0,1017.9,11
103,40,18,5,1,1,8.07,92.0,1017.9,3
106,40,18,5,1,1,8.07,92.0,1017.9,0
107,40,18,5,1,1,8.07,92.0,1017.9,0
11,30,18,5,1,1,8.07,92.0,1017.9,9
111,40,18,5,1,1,8.07,92.0,1017.9,1
114,40,18,5,1,1,8.07,92.0,1017.9,10
115,30,18,5,1,1,8.07,92.0,1017.9,20
116,30,18,5,1,1,8.07,92.0,1017.9,1
117,40,18,5,1,1,8.07,92.0,1017.9,26
12,20,18,5,1,1,8.07,92.0,1017.9,1
16,20,18,5,1,1,8.07,92.0,1017.9,18
17,20,18,5,1,1,8.07,92.0,1017.9,16
18,30,18,5,1,1,8.07,92.0,1017.9,14
19,30,18,5,1,1,8.07,92.0,1017.9,21
2,20,18,5,1,1,8.07,92.0,1017.9,1
21,30,18,5,1,1,8.07,92.0,1017.9,27
22,20,18,5,1,1,8.07,92.0,1017.9,18
26,20,18,5,1,1,8.07,92.0,1017.9,18
28,30,18,5,1,1,8.07,92.0,1017.9,0
29,29,18,5,1,1,8.07,92.0,1017.9,22
3,20,18,5,1,1,8.07,92.0,1017.9,3
31,20,18,5,1,1,8.07,92.0,1017.9,2
33,23,18,5,1,1,8.07,92.0,1017.9,1
34,30,18,5,1,1,8.07,92.0,1017.9,10
36,40,18,5,1,1,8.07,92.0,1017.9,25
37,30,18,5,1,1,8.07,92.0,1017.9,11
38,40,18,5,1,1,8.07,92.0,1017.9,40
41,20,18,5,1,1,8.07,92.0,1017.9,1
42,30,18,5,1,1,8.07,92.0,1017.9,4
44,30,18,5,1,1,8.07,92.0,1017.9,0
45,30,18,5,1,1,8.07,92.0,1017.9,28
47,40,18,5,1,1,8.07,92.0,1017.9,4
49,40,18,5,1,1,8.07,92.0,1017.9,5
50,40,18,5,1,1,8.07,92.0,1017.9,1
51,40,18,5,1,1,8.07,92.0,1017.9,0
52,32,18,5,1,1,8.07,92.0,1017.9,30
53,40,18,5,1,1,8.07,92.0,1017.9,12
56,40,18,5,1,1,8.07,92.0,1017.9,31
57,23,18,5,1,1,8.07,92.0,1017.9,12
59,20,18,5,1,1,8.07,92.0,1017.9,0
61,25,18,5,1,1,8.07,92.0,1017.9,0
62,40,18,5,1,1,8.07,92.0,1017.9,5
66,40,18,5,1,1,8.07,92.0,1017.9,2
67,40,18,5,1,1,8.07,92.0,1017.9,16
69,40,18,5,1,1,8.07,92.0,1017.9,17
7,29,18,5,1,1,8.07,92.0,1017.9,21
71,40,18,5,1,1,8.07,92.0,1017.9,11
72,31,18,5,1,1,8.07,92.0,1017.9,3
73,30,18,5,1,1,8.07,92.0,1017.9,6
74,30,18,5,1,1,8.07,92.0,1017.9,3
75,40,18,5,1,1,8.07,92.0,1017.9,7
76,38,18,5,1,1,8.07,92.0,1017.9,21
77,29,18,5,1,1,8.07,92.0,1017.9,6
78,40,18,5,1,1,8.07,92.0,1017.9,0
82,22,18,5,1,1,8.07,92.0,1017.9,0
84,30,18,5,1,1,8.07,92.0,1017.9,2
86,38,18,5,1,1,8.07,92.0,1017.9,36
87,38,18,5,1,1,8.07,92.0,1017.9,1
88,30,18,5,1,1,8.07,92.0,1017.9,2
9,24,18,5,1,1,8.07,92.0,1017.9,22
92,40,18,5,1,1,8.07,92.0,1017.9,36
93,40,18,5,1,1,8.07,92.0,1017.9,23
95,40,18,5,1,1,8.07,92.0,1017.9,8
96,30,18,5,1,1,8.07,92.0,1017.9,13
97,40,18,5,1,1,8.07,92.0,1017.9,6
98,40,18,5,1,1,8.07,92.0,1017.9,37
1,31,18,5,1,1,8.135,92.15,1017.97,26
100,25,18,5,1,1,8.135,92.15,1017.97,14
101,30,18,5,1,1,8.135,92.15,1017.97,1
102,40,18,5,1,1,8.135,92.15,1017.97,9
103,40,18,5,1,1,8.135,92.15,1017.97,3
106,40,18,5,1,1,8.135,92.15,1017.97,0
11,30,18,5,1,1,8.135,92.15,1017.97,9
111,40,18,5,1,1,8.135,92.15,1017.97,0
112,30,18,5,1,1,8.135,92.15,1017.97,14
116,30,18,5,1,1,8.135,92.15,1017.97,1
117,40,18,5,1,1,8.135,92.15,1017.97,26
12,20,18,5,1,1,8.135,92.15,1017.97,1
16,20,18,5,1,1,8.135,92.15,1017.97,18
18,30,18,5,1,1,8.135,92.15,1017.97,14
21,30,18,5,1,1,8.135,92.15,1017.97,26
26,20,18,5,1,1,8.135,92.15,1017.97,18
27,20,18,5,1,1,8.135,92.15,1017.97,12
28,30,18,5,1,1,8.135,92.15,1017.97,0
3,20,18,5,1,1,8.135,92.15,1017.97,2
31,20,18,5,1,1,8.135,92.15,1017.97,2
32,30,18,5,1,1,8.135,92.15,1017.97,12
33,23,18,5,1,1,8.135,92.15,1017.97,2
36,40,18,5,1,1,8.135,92.15,1017.97,25
37,30,18,5,1,1,8.135,92.15,1017.97,11
38,40,18,5,1,1,8.135,92.15,1017.97,40
39,20,18,5,1,1,8.135,92.15,1017.97,5
40,21,18,5,1,1,8.135,92.15,1017.97,19
41,20,18,5,1,1,8.135,92.15,1017.97,1
42,30,18,5,1,1,8.135,92.15,1017.97,5
44,30,18,5,1,1,8.135,92.15,1017.97,0
47,40,18,5,1,1,8.135,92.15,1017.97,4
50,40,18,5,1,1,8.135,92.15,1017.97,2
51,40,18,5,1,1,8.135,92.15,1017.97,0
52,32,18,5,1,1,8.135,92.15,1017.97,30
53,40,18,5,1,1,8.135,92.15,1017.97,11
56,40,18,5,1,1,8.135,92.15,1017.97,32
57,23,18,5,1,1,8.135,92.15,1017.97,12
59,20,18,5,1,1,8.135,92.15,1017.97,0
61,25,18,5,1,1,8.135,92.15,1017.97,0
62,40,18,5,1,1,8.135,92.15,1017.97,5
66,40,18,5,1,1,8.135,92.15,1017.97,3
67,40,18,5,1,1,8.135,92.15,1017.97,17
68,40,18,5,1,1,8.135,92.15,1017.97,4
7,29,18,5,1,1,8.135,92.15,1017.97,20
71,40,18,5,1,1,8.135,92.15,1017.97,12
72,31,18,5,1,1,8.135,92.15,1017.97,3
73,30,18,5,1,1,8.135,92.15,1017.97,6
74,30,18,5,1,1,8.135,92.15,1017.97,4
76,38,18,5,1,1,8.135,92.15,1017.97,21
77,29,18,5,1,1,8.135,92.15,1017.97,6
78,40,18,5,1,1,8.135,92.15,1017.97,0
